"股票代號","股票名稱","年月日","單月合併營收(千)","單月合併營收年成長(%)","單月合併營收月變動(%)","累計合併營收(千)","去年累計合併營收(千)","累計合併營收成長(%)","近12月累計合併營收(千)","近12月營收合併成長(%)"
6464,台數科,201801,240279,-1.69,1.53,240279,244403,-1.69,2939322,-0.89
6464,台數科,201802,236973,-4.1,-1.38,477252,491498,-2.9,2929200,-1.18
6464,台數科,201803,240209,-3.6,1.37,717461,740681,-3.13,2920226,-1.61
6464,台數科,201804,263642,7.73,9.76,981103,985397,-0.44,2939152,-0.87
6464,台數科,201805,242322,-1.67,-8.09,1223425,1231831,-0.68,2935040,-1.09
6465,威潤,201707,22989,-1.36,-29.81,155960,184644,-15.53,243487,-24.12
6465,威潤,201708,16967,-2.4,-26.2,172927,201574,-14.21,243070,-23.11
6465,威潤,201709,18568,19.76,9.44,191495,217079,-11.79,246134,-18.43
6465,威潤,201710,24449,43.14,31.67,215944,234159,-7.78,253502,-10.17
6465,威潤,201711,20474,3.81,-16.26,236418,253881,-6.88,254254,-9.44
6465,威潤,201712,8228,-53.87,-59.81,244646,271717,-9.96,244646,-9.96
6465,威潤,201801,20824,7.38,153.09,20824,19393,7.38,246077,-7.09
6465,威潤,201802,16274,-11.57,-21.85,37098,37796,-1.85,243948,-6.46
6465,威潤,201803,19127,0.2,17.53,56225,56885,-1.16,243986,-3.49
6465,威潤,201804,12961,-47.11,-32.24,69186,81392,-15,232440,-7.55
6465,威潤,201805,14090,-25.15,8.71,83276,100217,-16.9,227705,-7.14
6469,大樹,201707,305079,31.73,3.26,2000379,1525611,31.12,3276820,30.57
6469,大樹,201708,314091,31.09,2.95,2314470,1765211,31.12,3351311,30.7
6469,大樹,201709,311963,31.01,-0.68,2625509,2007418,30.79,3425157,31.14
6469,大樹,201710,317436,22.82,1.75,2943869,2261778,30.16,3484143,30.82
6469,大樹,201711,333807,29.95,5.16,3277676,2518657,30.14,3561071,30.71
6469,大樹,201712,342598,20.89,2.63,3623734,2802016,29.33,3623734,29.33
6469,大樹,201801,352632,29.42,2.93,352632,272469,29.42,3700443,29.28
6469,大樹,201802,353024,33.17,0.11,705656,537554,31.27,3788382,29.7
6469,大樹,201803,378077,34.87,7.1,1084165,819229,32.34,3886141,30.23
6469,大樹,201804,375283,33.22,-0.74,1459016,1099577,32.69,3979719,30.24
6469,大樹,201805,404405,34.68,7.76,1863421,1399839,33.12,4083856,30.38
6470,宇智,201707,117009,-28.56,-22.52,1058494,1038918,1.88,1892473,5.15
6470,宇智,201708,118046,-28.21,0.89,1176540,1203341,-2.23,1846096,2.4
6470,宇智,201709,108447,-35.61,-8.13,1284987,1371758,-6.33,1786126,-1.26
6470,宇智,201710,111062,-34.32,2.41,1396049,1540853,-9.4,1728093,-5.1
6470,宇智,201711,105504,-35.92,-5,1501553,1705500,-11.96,1668949,-8.73
6470,宇智,201712,92567,-44.7,-12.26,1594120,1872897,-14.88,1594120,-14.88
6470,宇智,201801,102735,-26.45,10.98,102735,139685,-26.45,1557169,-17.67
6470,宇智,201802,100071,-38.88,-2.59,202806,303401,-33.16,1493524,-21.62
6470,宇智,201803,101774,-40.07,1.7,304579,473213,-35.64,1425486,-26
6470,宇智,201804,119714,-22.86,17.63,424294,628407,-32.48,1390006,-28.36
6470,宇智,201805,143671,-11.35,20.01,567964,790472,-28.15,1371613,-28.97
6472,保瑞,201707,27031,11.91,5.89,170041,151965,11.89,301654,14.59
6472,保瑞,201708,41660,62.61,54.12,211701,177585,19.21,317694,17.98
6472,保瑞,201709,32140,20.36,-22.85,243981,204144,19.51,323131,18.18
6472,保瑞,201710,33419,42.76,3.98,277260,227553,21.84,333141,21.59
6472,保瑞,201711,38927,43.06,16.48,316187,254763,24.11,344858,23.12
6472,保瑞,201712,42031,46.6,7.97,357823,283256,26.32,357823,26.32
6472,保瑞,201801,38076,55.06,-9.41,38076,24555,55.06,371739,29.81
6472,保瑞,201802,27238,22.34,-28.46,65314,46820,39.5,376712,29.37
6472,保瑞,201803,172695,595.34,534.02,238070,70481,237.78,524571,78.8
6472,保瑞,201804,132653,487.51,-23.19,370662,94235,293.34,634645,115.14
6472,保瑞,201805,127654,449.12,-3.77,498316,117482,324.16,739052,148.58
6477,安集,201707,131665,146.89,36,524391,560040,-6.37,861804,-30.54
6477,安集,201708,151227,575.09,14.86,675619,582440,16,990630,-14.46
6477,安集,201709,139225,197.04,-7.94,814766,629352,29.48,1082984,0.65
6477,安集,201710,159759,49.41,14.75,974603,736235,32.38,1135819,9.62
6477,安集,201711,158329,56.86,-0.9,1132932,837170,35.33,1193213,26.06
6477,安集,201712,140070,132.36,-11.53,1272930,897574,41.82,1272930,41.82
6477,安集,201801,126429,160.26,-9.74,126429,48578,160.26,1350853,52.08
6477,安集,201802,119510,293.38,-5.47,245939,78957,211.48,1439983,67.12
6477,安集,201803,228959,269.55,91.58,474916,140863,237.15,1606986,86.15
6477,安集,201804,117408,54.13,-48.72,592306,217089,172.84,1648218,105.75
6477,安集,201805,127538,61.81,8.63,719844,295911,143.26,1696934,127.11
6482,弘煜科,201707,32020,-2.27,3.45,209332,233116,-10.2,367157,2.4
6482,弘煜科,201708,29384,-23.27,-8.23,238748,271425,-12.04,358247,-7.46
6482,弘煜科,201709,28819,13.06,-1.92,267537,297125,-9.96,361576,-10.69
6482,弘煜科,201710,28971,-16.25,0.53,296531,331706,-10.6,355956,-9.81
6482,弘煜科,201711,24187,-7.79,-16.51,320556,357783,-10.4,353913,-9.34
6482,弘煜科,201712,23436,-29.42,-3.1,343956,391211,-12.08,343956,-12.08
6482,弘煜科,201801,23916,-29.21,2.05,23916,33784,-29.21,334277,-15.21
6482,弘煜科,201802,19835,-17.2,-17.06,43724,57689,-24.21,330158,-15.59
6482,弘煜科,201803,20369,-25.87,2.69,64233,85103,-24.52,323048,-15.32
6482,弘煜科,201804,18991,-31.38,-6.77,83230,112767,-26.19,314363,-16.3
6482,弘煜科,201805,22894,-31.63,20.55,106094,146318,-27.49,303773,-17.81
6485,點序,201707,65315,-30.83,3.97,380433,722533,-47.35,713040,-42.4
6485,點序,201708,67266,-2.63,2.99,447699,791615,-43.44,711224,-41.15
6485,點序,201709,58391,-7.8,-13.19,506091,854946,-40.8,706284,-39.49
6485,點序,201710,60655,-18.45,3.88,566746,929323,-39.02,692562,-39.04
6485,點序,201711,65115,-10.07,7.35,631861,1001726,-36.92,685274,-38.01
6485,點序,201712,83194,55.75,27.76,715375,1055140,-32.2,715375,-32.2
6485,點序,201801,72933,39.8,-12.33,72933,52169,39.8,735818,-26.7
6485,點序,201802,58934,28.96,-19.19,131867,97868,34.74,749053,-21.89
6485,點序,201803,92484,72.45,56.93,224351,151497,48.09,787908,-13.14
6485,點序,201804,92014,121.28,-0.51,316364,193081,63.85,838339,-0.01
6485,點序,201805,96364,62.72,4.73,412729,252300,63.59,875484,10.97
6486,互動,201707,124142,0.75,-14.1,980027,969521,1.08,1917509,-5.64
6486,互動,201708,188562,24.39,51.89,1168589,1121109,4.24,1954483,-3.87
6486,互動,201709,140341,-16.69,-25.57,1308862,1289572,1.5,1926361,-8.44
6486,互動,201710,114053,-29.43,-18.73,1422983,1451191,-1.94,1878795,-10.31
6486,互動,201711,158623,-38.39,39.08,1581606,1708641,-7.43,1779968,-12.45
6486,互動,201712,214019,7.89,34.92,1795556,1906879,-5.84,1795556,-5.84
6486,互動,201801,95292,2.47,-55.47,95292,92994,2.47,1797923,-2.28
6486,互動,201802,85941,-56.76,-9.81,181233,291732,-37.88,1685126,-10.71
6486,互動,201803,220621,0.78,156.71,401854,510638,-21.3,1686841,-14.37
6486,互動,201804,95371,1.03,-56.77,497225,605036,-17.82,1687814,-12.94
6486,互動,201805,98691,-7.18,3.48,595916,711365,-16.23,1680176,-12.33
6488,環球晶,201707,3809800,169.62,-7.71,25596228,8963439,185.56,35059738,133.94
6488,環球晶,201708,3980171,179.41,4.47,29576399,10387953,184.72,37615396,147.73
6488,環球晶,201709,4188468,193.25,5.23,33764867,11816231,185.75,40375586,163.29
6488,環球晶,201710,3942253,175.67,-5.88,37707120,13246271,184.66,42887799,175.08
6488,環球晶,201711,4207269,182.35,6.72,41914389,14736342,184.43,45604997,186.73
6488,環球晶,201712,4298213,16.46,2.16,46212601,18426950,150.79,46212601,150.79
6488,環球晶,201801,4737400,49.7,10.22,4737400,3164595,49.7,47785407,134.42
6488,環球晶,201802,4294905,28.6,-9.34,9032306,6504258,38.87,48740649,116.51
6488,環球晶,201803,4877652,19.64,13.57,13909958,10581360,31.46,49541199,95.34
6488,環球晶,201804,4583035,34.51,-6.04,18492993,13988496,32.2,50717098,84.25
6488,環球晶,201805,4779119,30.22,4.28,23272112,17658412,31.79,51826301,73.48
6492,生華科,201707,0,,,0,0,,128,
6492,生華科,201708,0,,,0,0,,128,
6492,生華科,201709,0,-100,,0,128,-100,0,-100
6492,生華科,201710,0,,,0,128,-100,0,-100
6492,生華科,201711,0,,,0,128,-100,0,-100
6492,生華科,201712,0,,,0,128,-100,0,-100
6492,生華科,201801,0,,,0,0,,0,-100
6492,生華科,201802,67,,,67,0,,67,-47.66
6492,生華科,201803,67,,0,133,0,,134,4.69
6492,生華科,201804,66,,-1.49,200,0,,200,56.25
6492,生華科,201805,67,,1.52,267,0,,267,108.59
6494,九齊,201707,88804,14.47,-18.36,611247,531802,14.94,972980,16.59
6494,九齊,201708,81157,9.23,-8.61,692404,606103,14.24,979836,16.16
6494,九齊,201709,76283,14.97,-6.01,768687,672456,14.31,989766,16.06
6494,九齊,201710,73188,11.48,-4.06,841874,738111,14.06,997300,14.88
6494,九齊,201711,77105,5.03,5.35,918980,811525,13.24,1000991,13.95
6494,九齊,201712,88730,8.19,15.08,1007710,893536,12.78,1007710,12.78
6494,九齊,201801,72539,12.81,-18.25,72539,64304,12.81,1015945,13.34
6494,九齊,201802,34329,-39.39,-52.68,106868,120945,-11.64,993633,8.97
6494,九齊,201803,85904,-9.17,150.24,192772,215525,-10.56,984957,6.68
6494,九齊,201804,92284,-4.78,7.43,285056,312437,-8.76,980329,5.79
6494,九齊,201805,110700,9.35,19.96,395756,413668,-4.33,989798,5.59
6496,科懋,201707,136573,-0.46,-4.59,990253,824379,20.12,1700972,25.79
6496,科懋,201708,155024,4.88,13.51,1145277,972187,17.8,1708188,21.61
6496,科懋,201709,148793,7.81,-4.02,1294070,1110199,16.56,1718969,20.63
6496,科懋,201710,123485,18.29,-17.01,1417555,1214590,16.71,1738063,22.63
6496,科懋,201711,149232,-12.13,20.85,1566787,1384414,13.17,1717471,15.24
6496,科懋,201712,148752,-1.28,-0.32,1715539,1535099,11.75,1715539,11.75
6496,科懋,201801,154347,-1.25,3.76,154347,156304,-1.25,1713581,9.79
6496,科懋,201802,124955,8.71,-19.04,279302,271250,2.97,1723591,8.67
6496,科懋,201803,137595,-16.71,10.12,416897,436464,-4.48,1695987,4.15
6496,科懋,201804,139773,6.41,1.58,556670,567797,-1.96,1704412,3.15
6496,科懋,201805,149335,4.62,6.84,706004,710533,-0.64,1711011,2.38
6497,亞獅康-KY,201707,0,,,0,8213,-100,359293,
6497,亞獅康-KY,201708,0,-100,,0,333680,-100,41899,
6497,亞獅康-KY,201709,0,,,0,332452,-100,41899,
6497,亞獅康-KY,201710,0,,,0,333680,-100,41899,
6497,亞獅康-KY,201711,0,,,0,333680,-100,41899,
6497,亞獅康-KY,201712,0,-100,,0,373018,-100,0,-100
6497,亞獅康-KY,201801,0,,,0,0,,0,
6497,亞獅康-KY,201802,0,,,0,0,,0,-100
6497,亞獅康-KY,201803,0,,,0,0,,0,-100
6497,亞獅康-KY,201804,0,,,0,0,,0,-100
6497,亞獅康-KY,201805,0,,,0,0,,0,-100
6499,益安,201707,11777,,-23.25,102840,0,,132135,
6499,益安,201708,8887,,-24.54,111726,0,,141022,
6499,益安,201709,6765,,-23.88,118491,0,,147787,
6499,益安,201710,15127,,123.61,133618,0,,162914,
6499,益安,201711,5942,-65.07,-60.72,139561,17013,720.32,151843,792.51
6499,益安,201712,25206,105.21,324.2,164767,29296,462.42,164767,462.42
6499,益安,201801,2708,-76.7,-89.26,2708,11623,-76.7,155851,280.88
6499,益安,201802,2236,-73.34,-17.43,4943,20011,-75.3,149699,203.61
6499,益安,201803,463204,2671.52,20615.74,468147,36724,1174.77,596190,803.04
6499,益安,201804,15415,-38.31,-96.67,483563,61713,683.57,586617,544.58
6499,益安,201805,14361,2.54,-6.84,497924,75718,557.6,586973,458.95
6504,南六,201707,519565,9.85,-7.3,3619291,3439733,5.22,6269948,6
6504,南六,201708,593982,23.34,14.32,4213273,3921314,7.45,6382349,7.29
6504,南六,201709,544721,0.03,-8.29,4757994,4465890,6.54,6382494,7.27
6504,南六,201710,565837,5.85,3.88,5323831,5000471,6.47,6413750,6.35
6504,南六,201711,580687,-1.28,2.62,5904518,5588702,5.65,6406206,5.07
6504,南六,201712,529302,5.5,-8.85,6433820,6090390,5.64,6433820,5.64
6504,南六,201801,587442,17.07,10.98,587442,501770,17.07,6519492,6.65
6504,南六,201802,468520,10.24,-20.24,1055962,926781,13.94,6563001,6.61
6504,南六,201803,589650,2.38,25.85,1645612,1502743,9.51,6576689,6.83
6504,南六,201804,536240,6.99,-9.06,2181852,2003928,8.88,6611744,6.92
6504,南六,201805,608366,13.64,13.45,2790218,2539267,9.88,6684771,8.08
6505,台塑化,201707,47903190,4.4,3.56,351306512,311306384,12.85,586161541,5.8
6505,台塑化,201708,53421263,28.12,11.52,404727775,353003356,14.65,597885832,8.82
6505,台塑化,201709,52133874,27.56,-2.41,456861649,393874901,15.99,609148161,11.94
6505,台塑化,201710,52409772,8.93,0.53,509271421,441989809,15.22,613443025,13.87
6505,台塑化,201711,54418165,13.84,3.83,563689586,489790765,15.09,620060234,15
6505,台塑化,201712,60418306,7.18,11.03,624107892,546161413,14.27,624107892,14.27
6505,台塑化,201801,69424133,14.65,14.91,69424133,60553907,14.65,632978118,12.1
6505,台塑化,201802,58617104,10.31,-15.57,128041237,113694308,12.62,638454821,10.46
6505,台塑化,201803,54035713,6.39,-7.82,182076950,164485990,10.69,641698852,9.47
6505,台塑化,201804,59178326,39.99,9.52,241255276,206759713,16.68,658603455,12.44
6505,台塑化,201805,66256804,31.49,11.96,307512080,257148030,19.59,674471942,14.96
6506,雙邦,201707,153095,6.1,-2.64,1350321,1256545,7.46,2125078,9.62
6506,雙邦,201708,142023,-15.75,-7.23,1492344,1425116,4.72,2098530,6.35
6506,雙邦,201709,156480,11.7,10.18,1648824,1565210,5.34,2114916,7.18
6506,雙邦,201710,154464,11.82,-1.29,1803288,1703341,5.87,2131249,7.86
6506,雙邦,201711,178253,19.65,15.4,1981541,1852317,6.98,2160526,8.06
6506,雙邦,201712,170232,-4.89,-4.5,2151773,2031302,5.93,2151773,5.93
6506,雙邦,201801,207769,25,22.05,207769,166212,25,2193330,8.54
6506,雙邦,201802,154520,-7.71,-25.63,362289,333640,8.59,2180422,6.44
6506,雙邦,201803,251283,-0.58,62.62,613571,586385,4.64,2178960,5.15
6506,雙邦,201804,244632,8.67,-2.65,858204,811507,5.75,2198470,5.21
6506,雙邦,201805,225561,-1.28,-7.8,1083765,1039985,4.21,2195553,3.72
6508,惠光,201707,170816,-18.43,-16.84,1340532,1463149,-8.38,2176945,-2.66
6508,惠光,201708,164153,-22.84,-3.9,1504685,1675895,-10.22,2128352,-5.75
6508,惠光,201709,182033,15.36,10.89,1689163,1833710,-7.88,2152586,-5
6508,惠光,201710,146076,-3.54,-19.75,1832794,1985128,-7.67,2147228,-3.98
6508,惠光,201711,129371,-20.02,-11.44,1962165,2146873,-8.6,2114854,-6.92
6508,惠光,201712,110549,-27.6,-14.55,2072751,2299281,-9.86,2072751,-9.86
6508,惠光,201801,188158,-5.95,70.2,188158,200067,-5.95,2060805,-11.66
6508,惠光,201802,122530,-26.86,-34.88,310688,367589,-15.48,2015813,-15.39
6508,惠光,201803,249347,0.13,103.5,560035,616609,-9.18,2016140,-15.19
6508,惠光,201804,173534,-1.77,-30.4,733569,793266,-7.53,2013017,-11.78
6508,惠光,201805,227190,32.83,30.92,960759,964299,-0.37,2069174,-8.61
6509,聚和,201707,237170,13.92,-11.6,1773316,1782266,-0.5,3049620,-1.28
6509,聚和,201708,273005,0.38,15.11,2046321,2054246,-0.39,3050645,-1.91
6509,聚和,201709,287225,18.86,5.21,2333546,2295892,1.64,3096225,-0.52
6509,聚和,201710,308723,26.41,7.48,2642269,2540118,4.02,3160721,2.71
6509,聚和,201711,291659,14.19,-5.53,2933928,2795529,4.95,3196969,3.86
6509,聚和,201712,251819,-4.22,-13.66,3185747,3058434,4.16,3185747,4.16
6509,聚和,201801,314849,22.32,25.03,314849,257399,22.32,3243197,6.66
6509,聚和,201802,235149,7.25,-25.31,549998,476660,15.39,3259085,6.94
6509,聚和,201803,278586,11.43,18.47,828584,726669,14.02,3287662,9.74
6509,聚和,201804,274118,0.33,-1.6,1102702,999893,10.28,3288556,9.16
6509,聚和,201805,311948,16.41,13.8,1414650,1267860,11.58,3332537,10.37
6510,精測,201707,304762,25.46,7.2,1933931,1394946,38.64,3134182,40.74
6510,精測,201708,312018,21.81,2.38,2245949,1651088,36.03,3190058,37.7
6510,精測,201709,318804,19.25,2.17,2564753,1918434,33.69,3241516,34.5
6510,精測,201710,235936,-2.39,-25.99,2800689,2160136,29.65,3235750,30.41
6510,精測,201711,142099,-38.37,-39.77,2942788,2390709,23.09,3147276,23.5
6510,精測,201712,166887,-18.39,17.44,3109675,2595197,19.82,3109675,19.82
6510,精測,201801,248789,-3.16,49.08,248789,256909,-3.16,3101555,15.55
6510,精測,201802,213287,-18.6,-14.27,462076,518922,-10.95,3052829,9.41
6510,精測,201803,279742,3.39,31.16,741818,789489,-6.04,3062004,6.17
6510,精測,201804,308994,11.68,10.46,1050812,1066169,-1.44,3094318,4.61
6510,精測,201805,314861,12.97,1.9,1365673,1344872,1.55,3130476,3.58
6512,啟發電,201707,31176,-13.17,-3.9,219696,317421,-30.79,446821,-25.64
6512,啟發電,201708,38213,-36.64,22.57,257909,377734,-31.72,424722,-31.12
6512,啟發電,201709,39472,-22.01,3.29,297381,428342,-30.57,413585,-32.96
6512,啟發電,201710,30620,-42.02,-22.43,328001,481155,-31.83,391393,-35.15
6512,啟發電,201711,37770,-0.86,23.35,365771,519250,-29.56,391067,-32.33
6512,啟發電,201712,55993,121.35,48.25,421764,544546,-22.55,421764,-22.55
6512,啟發電,201801,36963,12.42,-33.99,36963,32879,12.42,425848,-17.25
6512,啟發電,201802,25930,10.23,-29.85,62893,56403,11.51,428254,-12.91
6512,啟發電,201803,37132,1.34,43.2,100026,93044,7.5,428745,-7.19
6512,啟發電,201804,26761,-15.9,-27.93,126787,124863,1.54,423687,-7.15
6512,啟發電,201805,24520,-21.45,-8.37,151307,156078,-3.06,416992,-6.63
6514,芮特-KY,201707,35249,-13.06,-31.43,272428,257736,5.7,486447,-1.93
6514,芮特-KY,201708,36165,0.12,2.6,308610,294035,4.96,486492,2.68
6514,芮特-KY,201709,42197,-2.05,16.68,350715,337461,3.93,485610,6.59
6514,芮特-KY,201710,28402,-31.12,-32.69,379280,378915,0.1,472776,4.15
6514,芮特-KY,201711,33776,-25.08,18.92,413099,424409,-2.66,461470,0.13
6514,芮特-KY,201712,36892,-25.38,9.23,449999,473849,-5.03,449999,-5.03
6514,芮特-KY,201801,42206,33.72,14.4,42206,31564,33.72,460042,0.56
6514,芮特-KY,201802,24664,-29.72,-41.56,66995,66710,0.43,449612,-4.33
6514,芮特-KY,201803,41273,3.39,67.34,108248,106744,1.41,450966,-4.69
6514,芮特-KY,201804,44203,34.79,7.1,152375,139497,9.23,462376,0.36
6514,芮特-KY,201805,59517,29.55,34.64,211673,185684,14,475950,0.43
6523,達爾膚,201707,64479,-16.56,-11.91,522406,583265,-10.43,1089736,3.6
6523,達爾膚,201708,76595,-24.61,18.79,599001,684861,-12.54,1064735,-0.6
6523,達爾膚,201709,75461,-32.93,-1.48,674462,797376,-15.41,1027681,-5.13
6523,達爾膚,201710,70682,-44.32,-6.33,745144,924329,-19.39,971410,-14.04
6523,達爾膚,201711,138001,6.13,95.24,883145,1054362,-16.24,979378,-14.21
6523,達爾膚,201712,53777,-44.12,-61.03,936922,1150595,-18.57,936922,-18.57
6523,達爾膚,201801,74732,6.75,38.97,74732,70005,6.75,941649,-18.34
6523,達爾膚,201802,59075,-6.14,-20.95,133807,132945,0.65,937784,-19.82
6523,達爾膚,201803,80500,-35.62,36.27,214307,257982,-16.93,893247,-23.94
6523,達爾膚,201804,62856,25.28,-21.92,277163,308154,-10.06,905931,-19.83
6523,達爾膚,201805,73734,-3.71,17.31,350897,384728,-8.79,903091,-20.18
6525,捷敏-KY,201707,260023,10.24,4.81,1711808,1698224,0.8,2969600,2.34
6525,捷敏-KY,201708,263385,7.44,1.29,1975193,1943379,1.64,2987830,2.38
6525,捷敏-KY,201709,269597,10.56,2.36,2244790,2187222,2.63,3013584,3.26
6525,捷敏-KY,201710,274243,8.01,1.72,2519033,2441136,3.19,3033913,3.54
6525,捷敏-KY,201711,277464,6.77,1.17,2796497,2701008,3.54,3051505,3.65
6525,捷敏-KY,201712,297871,16.81,7.35,3094368,2956016,4.68,3094368,4.68
6525,捷敏-KY,201801,284809,26.51,-4.39,284809,225133,26.51,3154044,7.24
6525,捷敏-KY,201802,194181,-17.02,-31.82,478990,459142,4.32,3114216,5.66
6525,捷敏-KY,201803,282910,11.63,45.69,761900,712574,6.92,3143694,6.54
6525,捷敏-KY,201804,284438,13.27,0.54,1046338,963678,8.58,3177028,7.65
6525,捷敏-KY,201805,292289,21.78,2.76,1338627,1203700,11.21,3229295,9.87
6530,創威,201707,31444,3.21,-12.24,219117,216969,0.99,390517,7.29
6530,創威,201708,30122,-3.12,-4.2,249239,248062,0.47,389546,6.52
6530,創威,201709,30896,-1.13,2.57,280240,279439,0.3,389193,7.2
6530,創威,201710,30083,-29.6,-2.63,310218,322041,-3.67,376546,1.81
6530,創威,201711,23170,-45.07,-22.98,333387,364224,-8.47,357532,-7.4
6530,創威,201712,22657,-6.15,-2.21,356338,388654,-8.32,356338,-8.32
6530,創威,201801,19856,-37.73,-12.36,19856,31889,-37.73,344013,-10.5
6530,創威,201802,12120,-53.69,-38.96,31976,58058,-44.92,329963,-14.22
6530,創威,201803,33211,-8.21,174.02,65187,94238,-30.83,326994,-16.66
6530,創威,201804,23421,-19.73,-29.48,88608,123417,-28.2,321236,-18.1
6530,創威,201805,23760,-16.42,1.45,112368,151846,-26,316568,-18.4
6531,愛普,201707,339804,159.24,-10.05,2656607,1406313,88.91,4411569,61.82
6531,愛普,201708,320755,47.7,-5.61,2977362,1623479,83.39,4515158,64.87
6531,愛普,201709,265239,-5.51,-17.31,3242719,1904198,70.29,4499678,61.99
6531,愛普,201710,322746,26.32,21.68,3565347,2159704,65.08,4566918,68.85
6531,愛普,201711,397161,-12.54,23.06,3962508,2613822,51.6,4509961,58.36
6531,愛普,201712,274138,-49.92,-30.98,4236815,3161932,33.99,4236815,33.99
6531,愛普,201801,388145,9.08,41.59,388145,355832,9.08,4268959,32.95
6531,愛普,201802,363607,-0.51,-6.32,751752,721312,4.22,4267086,25.01
6531,愛普,201803,423909,-8.4,16.58,1175628,1184109,-0.71,4228233,16.71
6531,愛普,201804,353306,-13.86,-16.66,1528967,1594205,-4.09,4171408,8.69
6531,愛普,201805,388919,12.78,10.08,1917886,1939040,-1.09,4215492,5.33
6532,瑞耘,201707,28964,8.19,-28.89,187077,155429,20.36,324863,13.52
6532,瑞耘,201708,37158,43.65,28.29,224235,181296,23.68,336154,14.88
6532,瑞耘,201709,36110,35.48,-2.82,260345,207949,25.2,345611,14.93
6532,瑞耘,201710,28819,33.65,-20.19,289164,229512,25.99,352867,18.3
6532,瑞耘,201711,43764,19.38,51.86,332928,266171,25.08,359973,21.23
6532,瑞耘,201712,32202,19.07,-26.42,365130,293215,24.53,365130,24.53
